unique_id,ds,LinearRegression,LinearRegression-lo-99,LinearRegression-hi-99
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 03:45:00,3821545.949013359,2830282.0343240285,4812809.863702689
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 04:00:00,3746358.016315432,2741950.4317015787,4750765.600929285
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 04:15:00,3858267.635846132,3077435.124825089,4639100.146867176
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 04:30:00,3788209.9729377297,2934064.321962567,4642355.623912892
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 04:45:00,3989272.2964512003,3008045.2371271546,4970499.355775246
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 05:00:00,3843531.0241923463,2749797.705575759,4937264.342808933
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 05:15:00,3728067.956791966,2671481.1960918014,4784654.7174921315
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 05:30:00,3866739.512540318,2943431.910666966,4790047.11441367
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 05:45:00,3922939.241402897,2931533.5054605757,4914344.977345218
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 06:00:00,3962342.1005508886,3015508.953510809,4909175.247590967
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 06:15:00,4050223.936738254,3236700.701210638,4863747.17226587
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 06:30:00,4049304.632879,3263086.7330211513,4835522.532736849
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 06:45:00,4103568.8968407037,3193835.913099129,5013301.880582278
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 07:00:00,4079451.877617416,3071230.746933874,5087673.008300957
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 07:15:00,4175740.3447034936,2994114.8624123507,5357365.826994636
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 07:30:00,4217311.084123183,3146082.2555566025,5288539.912689764
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 07:45:00,4350281.570252529,3355733.6526950155,5344829.487810044
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 08:00:00,4444310.483707797,3475739.6648149723,5412881.302600621
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 08:15:00,4357223.331096024,3361310.6635618266,5353135.998630222
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 08:30:00,4518891.872456355,3606231.6844159933,5431552.060496717
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 08:45:00,4684589.9530511,3823047.8750194786,5546132.0310827205
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 09:00:00,4585331.983563577,3531883.085665997,5638780.8814611565
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 09:15:00,4649030.618445302,3672565.6690235427,5625495.567867062
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 09:30:00,4807768.746158117,3948100.2390571516,5667437.253259083
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 09:45:00,4828105.86033597,3998716.9272144916,5657494.7934574485
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 10:00:00,4716346.18299564,3923364.801012125,5509327.564979155
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 10:15:00,4892912.980078593,3948013.9991898662,5837811.96096732
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 10:30:00,4851368.598171568,3822318.383220169,5880418.813122966
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 10:45:00,4687867.714590898,3721564.030182731,5654171.398999064
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 11:00:00,4756509.081943678,3730285.4344830196,5782732.729404336
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 11:15:00,4689261.079360328,3850796.68169131,5527725.477029345
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 11:30:00,4645719.046077018,3823805.1977585666,5467632.894395469
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 11:45:00,4641261.440814266,3811242.922857948,5471279.958770584
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 12:00:00,4664796.626329668,3812571.8646838428,5517021.387975493
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 12:15:00,4565426.555359538,3662990.345136493,5467862.765582583
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 12:30:00,4488731.794265078,3734221.4768214743,5243242.111708682
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 12:45:00,4645452.29832378,3930142.608865243,5360761.987782317
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 13:00:00,4662465.129237177,3940417.807101977,5384512.451372377
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 13:15:00,4528040.368183222,3805957.3729397776,5250123.363426666
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 13:30:00,4558859.7817754485,3659568.9617970516,5458150.601753846
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 13:45:00,4663082.378629003,4072713.150083656,5253451.607174349
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 14:00:00,4644496.701797564,3906778.4433269408,5382214.960268186
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 14:15:00,4483490.736148741,3806869.662580898,5160111.809716584
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 14:30:00,4460338.363041805,3790454.4057422183,5130222.320341392
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 14:45:00,4491517.971213784,3680337.7355252183,5302698.20690235
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 15:00:00,4519695.634192599,3727970.062013025,5311421.2063721735
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 15:15:00,4601312.688445644,4002411.8647763873,5200213.512114902
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 15:30:00,4376572.8233077135,3733215.801486308,5019929.845129119
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 15:45:00,4753541.520979126,4211215.167950083,5295867.874008169
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 16:00:00,4670818.109532561,4023380.0894932016,5318256.129571921
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 16:15:00,4813220.5107296575,4002019.479212583,5624421.542246732
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 16:30:00,4670781.95888185,3922568.316736663,5418995.601027038
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 16:45:00,4695460.227260612,3848802.82256329,5542117.631957934
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 17:00:00,4716065.44427724,4011642.018084089,5420488.870470392
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 17:15:00,4652382.89247001,3762461.1179080238,5542304.667031995
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 17:30:00,4606909.630203552,3789368.4739189167,5424450.786488187
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 17:45:00,4629235.710848552,3845203.3475749018,5413268.074122203
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 18:00:00,4666839.254151271,3890132.7631603293,5443545.745142212
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 18:15:00,4696430.48217863,4018624.697137158,5374236.267220102
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 18:30:00,4638168.832389895,3997210.246829478,5279127.417950312
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 18:45:00,4612353.664502245,3961025.293592526,5263682.035411965
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 19:00:00,4708235.611775823,4004378.882817332,5412092.340734313
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 19:15:00,4686513.456765461,4171643.908623167,5201383.004907754
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 19:30:00,4759326.496876211,4032097.471460758,5486555.522291664
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 19:45:00,4696861.595285709,4213303.437320931,5180419.753250487
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 20:00:00,4783760.587341844,4173141.715588468,5394379.45909522
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 20:15:00,4744960.538416483,4334712.794141864,5155208.2826911025
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 20:30:00,4655643.594805079,4181748.9374911087,5129538.2521190485
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 20:45:00,4771026.090063666,4219774.9199428065,5322277.2601845255
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 21:00:00,4678147.948824838,4203121.722906019,5153174.174743657
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 21:15:00,4510208.567267362,3996234.576118935,5024182.558415789
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 21:30:00,4369752.521988144,3805646.320071606,4933858.723904682
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 21:45:00,4391253.103512626,3882707.018562567,4899799.188462686
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 22:00:00,4363521.262199618,4036830.707035436,4690211.8173638005
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 22:15:00,4327465.62456313,3932591.133704321,4722340.115421938
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 22:30:00,4353637.96963058,3802405.239557621,4904870.699703541
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 22:45:00,4273155.899799444,3854098.914949555,4692212.884649333
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 23:00:00,4137408.6442618053,3746932.77364596,4527884.514877651
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 23:15:00,3898678.9199386556,3229425.704617828,4567932.135259484
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 23:30:00,3941129.584514079,3246131.1788866348,4636127.990141523
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-18 23:45:00,3835626.620436494,3084402.0404235865,4586851.200449401
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 00:00:00,3894077.502376258,3280493.817481503,4507661.187271013
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 00:15:00,3809428.147893755,2989402.8632807857,4629453.432506725
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 00:30:00,3896818.198616756,2950239.918435866,4843396.478797646
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 00:45:00,3940467.0851533613,3056260.597213782,4824673.57309294
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 01:00:00,3836377.9119468313,2918561.692727316,4754194.131166346
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 01:15:00,3925648.3795681465,3022040.2879631203,4829256.471173173
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 01:30:00,3868052.813633235,3129225.9073696183,4606879.719896852
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 01:45:00,3882541.4018273894,3150196.53748394,4614886.266170839
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 02:00:00,3804967.3098166916,3192787.9777951874,4417146.641838196
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 02:15:00,3959004.7968810224,3300819.330939955,4617190.26282209
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 02:30:00,3894927.574374285,3220183.2488586484,4569671.899889921
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 02:45:00,3893831.1172562414,3232195.995484856,4555466.239027627
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 03:00:00,3956184.1788704107,3309732.9042952675,4602635.453445554
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 03:15:00,3820728.5009970525,3111484.0554668,4529972.946527306
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 03:30:00,3956563.0591371097,3305219.8369047823,4607906.2813694365
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 03:45:00,3865095.0632398063,3168398.8502624705,4561791.276217142
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 04:00:00,3837128.509934296,3068928.850208178,4605328.169660414
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 04:15:00,3936385.5689230138,3246084.7828022237,4626686.355043804
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 04:30:00,3867565.4366983855,3165092.1906824363,4570038.682714335
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 04:45:00,4053612.4740432748,3451643.2088149446,4655581.739271604
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 05:00:00,3893649.9125385354,3182951.200317964,4604348.624759106
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 05:15:00,3829698.5546169747,2900642.616133388,4758754.493100561
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 05:30:00,3875321.0678935875,2855314.860589429,4895327.275197746
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 05:45:00,3950699.1793407006,2943860.358457023,4957538.000224378
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 06:00:00,4066492.174680895,3134543.254585693,4998441.094776097
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 06:15:00,4056411.217311255,3176250.3957823343,4936572.038840176
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 06:30:00,4163242.6878764974,3307407.014844921,5019078.360908073
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 06:45:00,4130565.8629828873,3291408.88882345,4969722.837142324
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 07:00:00,4140324.9766475055,3165720.651325764,5114929.301969247
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 07:15:00,4359862.468631692,3282244.878991616,5437480.0582717685
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 07:30:00,4415256.321029064,3164130.8200253258,5666381.822032803
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 07:45:00,4645813.53167974,3436712.6428652136,5854914.420494268
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 08:00:00,4739756.453112885,3503674.5850820057,5975838.321143765
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 08:15:00,4557430.898056556,3519059.419725269,5595802.376387842
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 08:30:00,4792467.021417717,3894266.216058688,5690667.826776747
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 08:45:00,4941078.151703833,3881443.9427385745,6000712.36066909
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 09:00:00,4910302.459717108,3967269.5621598316,5853335.357274384
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 09:15:00,5096190.265822276,4144347.773841555,6048032.757802996
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 09:30:00,5134134.573950361,4227679.635038025,6040589.512862698
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 09:45:00,5242610.777308165,4417233.481128891,6067988.073487439
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 10:00:00,5167399.424038081,4423660.518911501,5911138.3291646615
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 10:15:00,5172724.336604039,4090039.1064519547,6255409.566756124
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 10:30:00,5272317.929918002,4285506.352239845,6259129.507596159
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 10:45:00,5031211.994577121,4071036.139215354,5991387.849938888
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 11:00:00,5023951.926770072,3881524.6632278073,6166379.190312338
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 11:15:00,5086732.092882393,4153716.566998202,6019747.618766584
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 11:30:00,5015283.350000583,3842633.8388358764,6187932.861165289
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 11:45:00,5036825.570400051,3943172.8100718334,6130478.330728268
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 12:00:00,5042997.8401147155,4119325.6414000923,5966670.038829339
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 12:15:00,4854919.919159031,3749578.816965484,5960261.021352577
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 12:30:00,4973547.559280367,3969025.8574689,5978069.261091834
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 12:45:00,5001754.511369479,4009555.302678103,5993953.720060855
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 13:00:00,5002796.574663392,3913033.552216353,6092559.597110432
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 13:15:00,4926075.696793196,3940161.5248886826,5911989.868697709
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 13:30:00,4959141.11652124,3867013.3453521873,6051268.887690294
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 13:45:00,5086954.373528464,4134106.310220466,6039802.436836462
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 14:00:00,5039619.768750798,4159095.4905915866,5920144.046910009
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 14:15:00,4871079.802287354,4024245.2662895126,5717914.338285196
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 14:30:00,4934461.2135810545,4066387.86889858,5802534.558263529
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 14:45:00,4900913.5334017705,4114582.830353794,5687244.236449746
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 15:00:00,4791774.976784969,4009292.0219250857,5574257.931644852
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 15:15:00,4772912.323327615,3949374.897760763,5596449.748894467
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 15:30:00,4577785.245173479,3846615.521657274,5308954.968689685
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 15:45:00,4860469.477203396,4185775.9570404394,5535162.997366353
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 16:00:00,4851397.45977025,4144795.5566354254,5557999.362905075
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 16:15:00,4903625.293972125,3915851.629125379,5891398.9588188715
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 16:30:00,4754278.741758323,3942546.7422505305,5566010.741266116
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 16:45:00,4719479.415042259,3939554.3138808333,5499404.516203685
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 17:00:00,4673052.5366438525,3724972.219206391,5621132.854081314
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 17:15:00,4744414.851768027,3630233.686300616,5858596.017235438
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 17:30:00,4633608.123370802,3712193.439331321,5555022.807410283
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 17:45:00,4685583.768111567,3717399.580530533,5653767.9556926
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 18:00:00,4611996.608265518,3546183.131752611,5677810.084778425
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 18:15:00,4729933.235233877,3673392.203233636,5786474.267234118
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 18:30:00,4686885.152640868,3873734.4764855714,5500035.828796165
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 18:45:00,4721535.756252974,3905531.503582236,5537540.008923712
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 19:00:00,4754137.974754156,3851300.9795715217,5656974.96993679
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 19:15:00,4761588.075893195,3939980.4764526477,5583195.675333743
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 19:30:00,4711685.836615584,3897561.62780962,5525810.045421547
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 19:45:00,4817561.1212630365,4116862.9612592245,5518259.281266849
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 20:00:00,4750792.089889496,3988063.8100975794,5513520.369681412
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 20:15:00,4754076.326094879,3829181.626033858,5678971.0261559
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 20:30:00,4632010.51035164,3785325.0706876754,5478695.9500156045
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 20:45:00,4703074.456440343,3714711.128907939,5691437.783972746
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 21:00:00,4653066.101144416,3723424.377179687,5582707.825109146
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 21:15:00,4500250.947979135,3638401.555040939,5362100.340917331
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 21:30:00,4498552.465378884,3678631.415358428,5318473.515399341
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 21:45:00,4399021.7076852275,3421823.8473785147,5376219.56799194
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 22:00:00,4460012.934313211,3742303.387926985,5177722.480699436
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 22:15:00,4437050.121994665,3760216.2056504157,5113884.038338914
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 22:30:00,4367915.2076418195,3522157.144786867,5213673.270496773
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 22:45:00,4334934.927209765,3371408.147907871,5298461.706511659
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 23:00:00,4241814.455644784,3585594.1296631414,4898034.781626427
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 23:15:00,4032115.133629951,3100540.0181134767,4963690.249146426
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 23:30:00,4087039.9639304075,3101392.340739566,5072687.587121249
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-19 23:45:00,3936521.770268643,2964481.5524163814,4908561.988120904
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 00:00:00,3918000.211890741,3084455.994812344,4751544.428969137
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 00:15:00,4000055.1728887353,3050317.199350273,4949793.146427198
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 00:30:00,3875963.02359158,2838699.590092978,4913226.457090182
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 00:45:00,4010809.612908161,3029326.9014930986,4992292.324323222
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 01:00:00,3936179.0457847244,3074338.934113021,4798019.157456429
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 01:15:00,3933478.7784402915,2935125.6309934994,4931831.925887084
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 01:30:00,4042892.9518614965,3002795.7472297135,5082990.156493279
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 01:45:00,3890542.6301849657,2995016.8783545224,4786068.382015409
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 02:00:00,3966435.2141987975,3140601.38989018,4792269.038507415
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 02:15:00,3904650.9982493944,2922557.1407700498,4886744.85572874
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 02:30:00,3930765.1148075485,2993899.2910117214,4867630.938603376
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 02:45:00,3930796.947807895,3131793.4965209276,4729800.399094863
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 03:00:00,3884901.879184972,2992150.610454119,4777653.147915826
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 03:15:00,3871891.897155092,2806076.7897806996,4937707.004529485
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 03:30:00,3947692.891718281,2995776.4981731493,4899609.285263413
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 03:45:00,3856671.8406543615,3057455.5225983397,4655888.158710384
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 04:00:00,3842517.420114386,2936193.115704972,4748841.7245237995
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 04:15:00,4092313.7041922095,3309811.4662372456,4874815.942147173
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 04:30:00,4098480.331720885,3197069.103703233,4999891.559738536
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 04:45:00,4359916.7791214455,3476843.569537522,5242989.98870537
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 05:00:00,4245240.617190476,3272115.195391273,5218366.038989678
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 05:15:00,4345280.536746477,3333734.912860054,5356826.160632899
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 05:30:00,4438142.342991258,3345517.136845078,5530767.549137439
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 05:45:00,4618146.084050318,3496764.943964015,5739527.224136622
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 06:00:00,4671688.965195457,3548628.0577389416,5794749.872651974
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 06:15:00,5190354.978695485,4063049.687805338,6317660.269585633
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 06:30:00,5309487.082346362,4130208.0682761646,6488766.09641656
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 06:45:00,5474443.808585772,4420802.632943563,6528084.984227981
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 07:00:00,5588526.770678564,4215058.867657981,6961994.673699147
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 07:15:00,5939969.260348445,4491185.680993295,7388752.839703594
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 07:30:00,6234607.297985237,4767218.86645201,7701995.729518465
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 07:45:00,6442080.519814441,4957567.216553284,7926593.823075598
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 08:00:00,6611822.758985887,5168659.815210067,8054985.702761708
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 08:15:00,6770530.113184929,5465057.719867428,8076002.50650243
ed010d2a-1530-4bfa-b8a2-463aeb224c25,2023-11-20 08:30:00,6933604.243278731,5502717.144237386,8364491.342320075
